file, author, a.occurenceRatio, a.referenceEntriesRatio, a.eldestRefDelta, a.newestRefDelta, a.firstOccurrenceRatio, isRealAuthor
../asiaccs-proceedings/combined/2013_p381-canard.pdf,L. Hui,0.017964071856287425,0.03125,1,1,0.18701221998790657,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,S. Chow,0.017964071856287425,0.03125,1,1,0.18701221998790657,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,Y. He,0.017964071856287425,0.03125,1,1,0.18701221998790657,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,S. Yiu,0.017964071856287425,0.03125,1,1,0.18701221998790657,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,S. Roch,0.059880239520958084,0.03125,2,2,0.054406367330867775,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,p. 1024,0.041916167664670656,0.03125,?,?,0.052929844051017395,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,T. Gamal,0.011976047904191617,0.03125,29,29,0.6180445206924191,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,R. Rivest,0.011976047904191617,0.03125,25,25,0.7929914361649769,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,S. Micali,0.011976047904191617,0.03125,25,25,0.7929914361649769,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,S. Goldwasser,0.011976047904191617,0.03125,25,25,0.7929914361649769,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,J. Guajardo,0.011976047904191617,0.03125,3,3,0.053098589568714584,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,B. Mennink,0.011976047904191617,0.03125,3,3,0.053098589568714584,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,F. Laguillaumie,0.017964071856287425,0.03125,5,5,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,M. Milhau,0.017964071856287425,0.03125,5,5,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,F. Volk,0.059880239520958084,0.03125,4,4,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,M. Page,0.059880239520958084,0.03125,4,4,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,J. Schelbert,0.059880239520958084,0.03125,4,4,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,T. Freudenreich,0.059880239520958084,0.03125,4,4,0.08432824249941856,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,A. Jambert,0.03592814371257485,0.03125,1,1,0.09091790061245057,false
../asiaccs-proceedings/combined/2013_p381-canard.pdf,D. Jan-Hendrik,0.011976047904191617,0.03125,27,27,0.043958207360117,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,F. Kerschbaum,0.180327868852459,0.16666666666666669,5,2,0.04414645171010999,true
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,B. Pinkas,0.13934426229508196,0.1111111111111111,12,4,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Nielsen,0.11475409836065575,0.1111111111111111,6,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. Goldwasser,0.04918032786885246,0.08333333333333333,29,16,0.04667060511435564,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,I. Damg,0.09016393442622951,0.08333333333333333,13,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Willemson,0.06557377049180328,0.05555555555555555,5,1,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Bogdanov,0.06557377049180328,0.05555555555555555,5,1,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. Laur,0.0819672131147541,0.05555555555555555,9,5,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,O. Catrina,0.03278688524590164,0.05555555555555555,5,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Schr?pfer,0.09836065573770492,0.05555555555555555,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Myers,0.04098360655737705,0.05555555555555555,14,10,0.17928939150983206,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,N. Nisan,0.09836065573770492,0.05555555555555555,9,5,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. Micali,0.03278688524590164,0.05555555555555555,29,23,0.12753818887669846,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,?ard,0.07377049180327869,0.05555555555555555,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Kr?igaard,0.07377049180327869,0.05555555555555555,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Geisler,0.07377049180327869,0.05555555555555555,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Denning,0.03278688524590164,0.05555555555555555,37,36,0.16993839142543674,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Schwartzbach,0.04098360655737705,0.05555555555555555,6,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,B. Lampson,0.01639344262295082,0.027777777777777776,40,40,0.16870621993417165,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Naccache,0.02459016393442623,0.027777777777777776,15,15,0.20776436830112247,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Stern,0.02459016393442623,0.027777777777777776,15,15,0.20776436830112247,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Sorniotti,0.00819672131147541,0.027777777777777776,4,4,0.9643007848763608,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,P. Paillier,0.02459016393442623,0.027777777777777776,14,14,0.2061777365178496,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Jensen,0.040983606557377046,0.027777777777777776,2,2,0.08680901341885391,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Planul,0.02459016393442623,0.027777777777777776,2,2,0.18246265507637777,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,C. Fournet,0.02459016393442623,0.027777777777777776,2,2,0.18246265507637777,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,T. Rezk,0.02459016393442623,0.027777777777777776,2,2,0.18246265507637777,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,E. Damiani,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,R. Pibernik,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,B. Schoenmakers,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. Cimato,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. Hoogh,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Zilli,0.01639344262295082,0.027777777777777776,2,2,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Volpano,0.03278688524590164,0.027777777777777776,17,17,0.17387121276057052,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,G. Smith,0.03278688524590164,0.027777777777777776,17,17,0.17387121276057052,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,C. Irvine,0.03278688524590164,0.027777777777777776,17,17,0.17387121276057052,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Naor,0.02459016393442623,0.027777777777777776,12,12,0.251599291079416,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,W. Henecka,0.04918032786885246,0.027777777777777776,3,3,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,S. K?gl,0.04918032786885246,0.027777777777777776,3,3,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Malkhi,0.04918032786885246,0.027777777777777776,9,9,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,Y. Sella,0.04918032786885246,0.027777777777777776,9,9,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,P. Rogaway,0.01639344262295082,0.027777777777777776,23,23,0.12753818887669846,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Beaver,0.01639344262295082,0.027777777777777776,23,23,0.12753818887669846,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,G. M?ller,0.08196721311475409,0.027777777777777776,2,2,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,B. Goethals,0.03278688524590164,0.027777777777777776,9,9,0.08530677694320196,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,T. Mielik?inen,0.03278688524590164,0.027777777777777776,9,9,0.08530677694320196,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,H. Lipmaa,0.03278688524590164,0.027777777777777776,9,9,0.08530677694320196,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,O. Goldreich,0.040983606557377046,0.027777777777777776,11,11,0.07362646636846991,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Evans,0.06557377049180328,0.027777777777777776,2,2,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Katz,0.06557377049180328,0.027777777777777776,2,2,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,Y. Huang,0.06557377049180328,0.027777777777777776,2,2,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,L. Malka,0.06557377049180328,0.027777777777777776,2,2,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,R. Cramer,0.01639344262295082,0.027777777777777776,13,13,0.15042619630348553,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,Y. Lindell,0.01639344262295082,0.027777777777777776,4,4,0.6616423326863027,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,M. Ben-Or,0.01639344262295082,0.027777777777777776,25,25,0.13408726474808,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Wigderson,0.01639344262295082,0.027777777777777776,25,25,0.13408726474808,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,E. Petrank,0.01639344262295082,0.027777777777777776,10,10,0.25271330914001183,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,Y. Ishai,0.01639344262295082,0.027777777777777776,10,10,0.25271330914001183,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,K. Nissim,0.01639344262295082,0.027777777777777776,10,10,0.25271330914001183,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Kilian,0.01639344262295082,0.027777777777777776,10,10,0.25271330914001183,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,R. Talviste,0.01639344262295082,0.027777777777777776,1,1,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,P. Denning,0.01639344262295082,0.027777777777777776,36,36,0.1719301206852899,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,C. Gentry,0.01639344262295082,0.027777777777777776,4,4,0.1963372436492531,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Ben-David,0.04918032786885246,0.027777777777777776,5,5,0.05486288985987645,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,V. Kolesnikov,0.01639344262295082,0.027777777777777776,3,3,0.1416490843109123,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,A. Sabelfeld,0.02459016393442623,0.027777777777777776,10,10,0.17928939150983206,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,T. Jakobsen,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,D. Christensen,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,P. Bogetoft,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,K. Nielsen,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,J. Pagter,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p393-kerschbaum.pdf,T. Toft,0.01639344262295082,0.027777777777777776,4,4,0.04414645171010999,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,Y. Xiang,0.19607843137254902,0.20833333333333331,4,0,0.06916314536888629,true
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Meo,0.1568627450980392,0.16666666666666666,6,3,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,J. Erman,0.11764705882352941,0.125,7,1,0.23671434480656608,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,T. Nguyen,0.09803921568627451,0.125,8,1,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,G. Armitage,0.09803921568627451,0.125,8,1,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Mellia,0.11764705882352941,0.125,6,3,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,D. Rossi,0.11764705882352941,0.125,6,3,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Mahanti,0.09803921568627451,0.08333333333333333,7,6,0.23671434480656608,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Arlitt,0.09803921568627451,0.08333333333333333,7,6,0.23671434480656608,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,L. Bernaille,0.058823529411764705,0.08333333333333333,7,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,R. Teixeira,0.058823529411764705,0.08333333333333333,7,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,S. Zander,0.0392156862745098,0.08333333333333333,8,1,0.9626630091655237,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,F. Gringoli,0.19607843137254902,0.08333333333333333,6,4,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,L. Salgarelli,0.19607843137254902,0.08333333333333333,6,4,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,P. Haffner,0.058823529411764705,0.08333333333333333,8,1,0.07221387673350314,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,S. Sen,0.058823529411764705,0.08333333333333333,8,1,0.07221387673350314,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,J. Zhang,0.0784313725490196,0.08333333333333333,2,0,0.4593864977249472,true
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,W. Zhou,0.0784313725490196,0.08333333333333333,4,0,0.06916314536888629,true
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,X. Wu,0.0784313725490196,0.08333333333333333,7,7,0.47219388994123074,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,D. Bonfiglio,0.0784313725490196,0.08333333333333333,6,4,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,I. Guyon,0.0392156862745098,0.041666666666666664,10,10,0.6491411403566064,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Elisseeff,0.0392156862745098,0.041666666666666664,10,10,0.6491411403566064,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Moore,0.0392156862745098,0.041666666666666664,6,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,S. Gull,0.0392156862745098,0.041666666666666664,6,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,T. Auld,0.0392156862745098,0.041666666666666664,6,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,I. Cohen,0.0784313725490196,0.041666666666666664,6,6,0.23671434480656608,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,C. Williamson,0.0784313725490196,0.041666666666666664,6,6,0.23671434480656608,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,K. Claffy,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,H. Kim,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Faloutsos,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Fomenkov,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,D. Barman,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,K. Lee,0.0392156862745098,0.041666666666666664,5,5,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,J. Han,0.0392156862745098,0.041666666666666664,9,9,0.3925935601854876,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,H. Yu,0.0392156862745098,0.041666666666666664,9,9,0.3925935601854876,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Dusi,0.0784313725490196,0.041666666666666664,6,6,0.1249428515446411,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Crotti,0.0784313725490196,0.041666666666666664,6,6,0.1249428515446411,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Finamore,0.0392156862745098,0.041666666666666664,3,3,0.06569041721307495,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,N. Duffield,0.0196078431372549,0.041666666666666664,1,1,0.952496026821675,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,Y. Jin,0.0196078431372549,0.041666666666666664,1,1,0.952496026821675,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,Y. Guan,0.0392156862745098,0.041666666666666664,0,0,0.4593864977249472,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Soule,0.0196078431372549,0.041666666666666664,7,7,0.9053839287658111,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,I. Akodkenou,0.0196078431372549,0.041666666666666664,7,7,0.9053839287658111,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,K. Salamatian,0.0196078431372549,0.041666666666666664,7,7,0.9053839287658111,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,M. Guizani,0.0392156862745098,0.041666666666666664,3,3,0.06916314536888629,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Vasilakos,0.0392156862745098,0.041666666666666664,3,3,0.06916314536888629,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,N. Kato,0.0392156862745098,0.041666666666666664,3,3,0.06916314536888629,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,Z. Fadlullah,0.0392156862745098,0.041666666666666664,3,3,0.06916314536888629,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,T. Taleb,0.0392156862745098,0.041666666666666664,3,3,0.06916314536888629,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,P. Branch,0.0196078431372549,0.041666666666666664,1,1,0.9626630091655237,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,D. Tao,0.0392156862745098,0.041666666666666664,7,7,0.47219388994123074,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,X. Tang,0.0392156862745098,0.041666666666666664,7,7,0.47219388994123074,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,P. Tofanelli,0.0392156862745098,0.041666666666666664,6,6,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,A. Este,0.11764705882352941,0.041666666666666664,4,4,0.09716353392588276,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,O. Spatscheck,0.0392156862745098,0.041666666666666664,8,8,0.07221387673350314,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,D. Wang,0.0392156862745098,0.041666666666666664,8,8,0.07221387673350314,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,X. Dimitropoulos,0.0196078431372549,0.041666666666666664,1,1,0.9419807110356389,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,E. Glatz,0.0196078431372549,0.041666666666666664,1,1,0.9419807110356389,false
../asiaccs-proceedings/combined/2013_p405-zhang.pdf,C. Chen,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,H. Hsiao,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,S. Yoo,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,T. Kim,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,S. Lee,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,V. Gligor,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,X. Zhang,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p415-hsiao.pdf,A. Perrig,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p427-vanhoef.pdf,M. Vanhoef,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p427-vanhoef.pdf,F. Piessens,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p437-henecka.pdf,T. Schneider,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p437-henecka.pdf,W. Henecka,?,?,?,?,?,true
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,J. Tygar,0.07692307692307693,0.08695652173913043,8,7,0.8571662495029123,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,R. Dhamija,0.07692307692307693,0.08695652173913043,8,7,0.8571662495029123,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Lerner,0.019230769230769232,0.043478260869565216,3,3,0.9365365271702262,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,R. Jhala,0.019230769230769232,0.043478260869565216,3,3,0.9365365271702262,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,D. Jang,0.019230769230769232,0.043478260869565216,3,3,0.9365365271702262,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,H. Shacham,0.019230769230769232,0.043478260869565216,3,3,0.9365365271702262,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,M. Hearst,0.038461538461538464,0.043478260869565216,7,7,0.9221970104563849,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,L. Masinter,0.038461538461538464,0.043478260869565216,15,15,0.3464876371377108,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,P. Jayaraman,0.019230769230769232,0.043478260869565216,2,2,0.9761397927436899,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,E. Chen,0.019230769230769232,0.043478260869565216,2,2,0.9761397927436899,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,Z. Weinberg,0.019230769230769232,0.043478260869565216,2,2,0.9761397927436899,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,C. Jackson,0.019230769230769232,0.043478260869565216,2,2,0.9761397927436899,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,D. Sahu,0.038461538461538464,0.043478260869565216,1,1,0.8258672717490467,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,R. Suri,0.038461538461538464,0.043478260869565216,1,1,0.8258672717490467,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,D. Tomar,0.038461538461538464,0.043478260869565216,1,1,0.8258672717490467,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,X. Deng,0.057692307692307696,0.043478260869565216,8,8,0.2343212706729982,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,L. Xiaoyue,0.057692307692307696,0.043478260869565216,8,8,0.2343212706729982,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,Z. Min,0.057692307692307696,0.043478260869565216,8,8,0.2343212706729982,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,L. Wenyin,0.057692307692307696,0.043478260869565216,8,8,0.2343212706729982,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,G. Huang,0.057692307692307696,0.043478260869565216,8,8,0.2343212706729982,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,J. Leyden,0.038461538461538464,0.043478260869565216,1,1,0.07303094809235304,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,P. Dubroy,0.038461538461538464,0.043478260869565216,?,?,0.1578750380125851,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Renfro,0.038461538461538464,0.043478260869565216,?,?,0.9129336358745234,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,A. Bejar,0.038461538461538464,0.043478260869565216,?,?,0.9129336358745234,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,N. Agarwal,0.038461538461538464,0.043478260869565216,?,?,0.9129336358745234,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,N. Nikiforakis,0.038461538461538464,0.043478260869565216,4,4,0.8596692320288194,true
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,A. Makridakis,0.038461538461538464,0.043478260869565216,4,4,0.8596692320288194,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,E. Athanasopoulos,0.038461538461538464,0.043478260869565216,4,4,0.8596692320288194,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,E. Markatos,0.038461538461538464,0.043478260869565216,4,4,0.8596692320288194,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,E. Adler,0.038461538461538464,0.043478260869565216,3,3,0.785117780532878,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,A. Raskin,0.11538461538461539,0.043478260869565216,?,?,0.07527661465765281,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Egelman,0.038461538461538464,0.043478260869565216,5,5,0.9300802357949893,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,L. Cranor,0.038461538461538464,0.043478260869565216,5,5,0.9300802357949893,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,J. Hong,0.038461538461538464,0.043478260869565216,5,5,0.9300802357949893,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,o. America,0.038461538461538464,0.043478260869565216,?,?,0.9430231661224385,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Bank,0.038461538461538464,0.043478260869565216,?,?,0.9430231661224385,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Garfinkel,0.038461538461538464,0.043478260869565216,7,7,0.8577042737841821,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,R. Miller,0.038461538461538464,0.043478260869565216,7,7,0.8577042737841821,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,M. Wu,0.038461538461538464,0.043478260869565216,7,7,0.8577042737841821,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,K. Bicakci,0.038461538461538464,0.043478260869565216,3,3,0.7918781725888325,false
../asiaccs-proceedings/combined/2013_p447-deryck.pdf,S. Unlu,0.038461538461538464,0.043478260869565216,3,3,0.7918781725888325,false
